"","keyword","date","geo","hits"
"586","vaccine",2021-03-03,"California",62
"587","vaccine",2021-03-04,"California",65
"588","vaccine",2021-03-05,"California",63
"589","vaccine",2021-03-06,"California",56
"590","vaccine",2021-03-07,"California",50
"591","vaccine",2021-03-08,"California",61
"592","vaccine",2021-03-09,"California",73
"593","vaccine",2021-03-10,"California",68
"594","vaccine",2021-03-11,"California",75
"595","vaccine",2021-03-12,"California",79
"596","vaccine",2021-03-13,"California",69
"597","vaccine",2021-03-14,"California",62
"598","vaccine",2021-03-15,"California",81
"599","vaccine",2021-03-16,"California",84
"600","vaccine",2021-03-17,"California",78
"601","vaccine",2021-03-18,"California",73
"602","vaccine",2021-03-19,"California",64
"603","vaccine",2021-03-20,"California",59
"604","vaccine",2021-03-21,"California",52
"605","vaccine",2021-03-22,"California",64
"606","vaccine",2021-03-23,"California",67
"607","vaccine",2021-03-24,"California",63
"608","vaccine",2021-03-25,"California",81
"609","vaccine",2021-03-26,"California",75
"610","vaccine",2021-03-27,"California",60
