"","Date","State","covid","mask","qanon","social distancing","vaccine","vaccine near me","cases","deaths","total_vaccinations","total_distributed","people_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_per_hundred","people_fully_vaccinated","people_vaccinated_per_hundred","distributed_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","share_doses_used"
"3933",2021-03-20,"North Carolina",38,32,0,13,30,41,895263,11820,3903284,4932810,2538508,13.39,37.22,1404292,24.2,47.03,90108,73087,6969,0.791
"3934",2021-03-20,"North Dakota",34,18,0,0,8,0,101602,1492,350706,390610,215512,16.41,46.02,125067,28.28,51.26,10152,6001,7875,0.898
"3935",2021-03-20,"Ohio",45,30,4,6,39,38,998819,18904,4240062,5540795,2728608,13.49,36.27,1576541,23.34,47.4,115570,87972,7526,0.765
"3936",2021-03-20,"Oklahoma",22,19,11,0,18,6,435747,4788,1616226,2239195,1047673,14.17,40.85,560727,26.48,56.59,31180,25823,6526,0.722
"3937",2021-03-20,"Oregon",29,42,8,0,25,13,161320,2362,1523965,1934665,978493,13.42,36.13,565879,23.2,45.87,40546,27132,6433,0.788
"3938",2021-03-20,"Pennsylvania",37,26,3,0,32,22,986712,24783,4637450,6257455,3124834,12.47,36.22,1596830,24.41,48.88,24475,77683,6068,0.741
"3939",2021-03-20,"Rhode Island",46,18,0,0,35,17,133039,2595,440476,513495,299515,14.04,41.58,148748,28.27,48.47,15079,10437,9852,0.858
"3940",2021-03-20,"South Carolina",21,28,8,0,18,19,540390,8977,1745511,2235235,1134174,12.24,33.9,630289,22.03,43.41,21907,23144,4495,0.781
"3941",2021-03-20,"South Dakota",30,20,27,0,16,0,115723,1922,414458,520635,261798,17.87,46.85,158075,29.59,58.85,11047,7684,8686,0.796
"3942",2021-03-20,"Tennessee",25,16,3,0,18,26,798621,11709,2141857,3145950,1394341,10.73,31.36,732619,20.42,46.07,48007,39428,5773,0.681
"3943",2021-03-20,"Texas",23,13,0,2,19,19,2752279,47298,9428516,12613635,6195559,10.64,32.52,3084094,21.37,43.5,191164,166754,5751,0.747
"3944",2021-03-20,"Utah",31,16,0,0,18,26,381254,2060,1070976,1321750,650394,8.96,33.41,287217,20.29,41.23,745,13321,4155,0.81
"3945",2021-03-20,"Vermont",90,15,0,0,35,36,17555,219,266120,342960,172303,14.47,42.65,90314,27.61,54.96,6955,4930,7901,0.776
"3946",2021-03-20,"Virginia",51,19,3,5,53,42,603745,10104,3243652,3820055,2128858,13.81,38,1178348,24.94,44.75,78316,59415,6961,0.849
"3947",2021-03-20,"Washington",51,17,2,11,51,30,354782,5174,2889480,3586880,1858543,13.97,37.95,1063781,24.41,47.1,66034,55386,7273,0.806
"3948",2021-03-20,"West Virginia",43,16,0,0,48,22,137478,2600,756418,939515,467091,15.85,42.21,284107,26.06,52.42,23985,11010,6143,0.805
"3949",2021-03-20,"Wisconsin",52,45,0,8,51,56,628969,7240,2343615,2614965,1488169,14.83,40.25,863234,25.56,44.91,72466,38826,6668,0.896
"3950",2021-03-20,"Wyoming",26,36,0,0,11,0,55581,693,220993,314015,134422,14.74,38.18,85286,23.23,54.26,258,2129,3679,0.704
"3951",2021-03-21,"Alabama",31,11,0,12,29,33,511460,10436,1472666,2177880,968459,11.56,30.03,566632,19.75,44.42,11884,24865,5071,0.676
"3952",2021-03-21,"Alaska",60,12,0,0,50,0,61165,310,372435,520685,228333,19.95,50.91,145975,31.21,71.18,9737,5583,7632,0.715
"3953",2021-03-21,"Arizona",36,21,0,0,30,22,836253,16745,2893024,3461245,1804760,14.14,39.75,1029376,24.8,47.55,67085,47913,6583,0.836
"3954",2021-03-21,"Arkansas",21,17,0,0,20,17,328655,5539,999488,1466950,670894,11.43,33.12,345022,22.23,48.61,24515,16694,5532,0.681
"3955",2021-03-21,"California",44,20,2,5,50,19,3641876,57404,14708175,18875980,9833939,12.61,37.22,4980526,24.89,47.77,432050,403543,10213,0.779
"3956",2021-03-21,"Colorado",30,40,0,15,25,13,450630,6073,2250372,2684110,1413334,15.05,39.08,866707,24.54,46.61,62227,53105,9222,0.838
"3957",2021-03-21,"Connecticut",39,25,0,0,29,41,296691,7832,1623090,1899395,1057505,16.53,45.52,589228,29.66,53.27,36606,30223,8477,0.855
"3958",2021-03-21,"Delaware",28,40,0,0,34,42,92287,1529,382342,486095,246522,13.5,39.26,131496,25.32,49.92,10177,9222,9470,0.787
"3959",2021-03-21,"Florida",24,24,3,4,18,29,2008349,32742,8186888,10691345,5106288,13.3,38.12,2855811,23.77,49.78,209099,154086,7174,0.766
"3960",2021-03-21,"Georgia",17,28,0,0,13,27,1045694,18530,3207887,4553155,1999241,10.88,30.21,1155439,18.83,42.88,94553,64791,6102,0.705
"3961",2021-03-21,"Hawaii",43,35,0,0,21,0,29830,454,610517,766730,387067,16.35,43.12,231477,27.34,54.15,10874,11783,8322,0.796
"3962",2021-03-21,"Idaho",35,15,12,0,24,15,177420,1941,639606,785375,394331,13.71,35.79,245010,22.07,43.95,17265,12776,7149,0.814
"3963",2021-03-21,"Illinois",47,26,4,9,47,12,1221775,23357,4960792,5909425,3241285,13.95,39.15,1768206,25.58,46.63,134532,109046,8605,0.839
"3964",2021-03-21,"Indiana",36,25,3,0,32,11,677905,12946,2406866,2964250,1469086,14.21,35.75,956783,21.82,44.03,45924,39948,5934,0.812
"3965",2021-03-21,"Iowa",39,8,0,0,30,8,345785,5675,1302395,1482225,833700,15.95,41.28,503391,26.42,46.98,36620,26834,8505,0.879
"3966",2021-03-21,"Kansas",25,24,0,0,18,4,301519,4798,1072867,1450815,737576,13.33,36.83,388360,25.32,49.8,36951,24624,8452,0.739
"3967",2021-03-21,"Kentucky",21,39,4,0,19,3,420828,5738,1762745,2072685,1198585,13.83,39.46,617681,26.83,46.39,49686,37979,8501,0.85
"3968",2021-03-21,"Louisiana",17,23,0,0,10,5,439737,9988,1664443,2164470,1055689,13.35,35.8,620467,22.71,46.56,35006,28581,6148,0.769
"3969",2021-03-21,"Maine",43,36,0,0,35,9,48464,729,558351,679570,374074,15.28,41.54,205437,27.83,50.56,537,6851,5097,0.822
"3970",2021-03-21,"Maryland",37,31,0,0,39,9,400023,8170,2287975,2866250,1545134,13.92,37.84,841642,25.56,47.41,93419,46570,7703,0.798
"3971",2021-03-21,"Massachusetts",53,15,0,0,35,28,614668,16867,2972826,3321910,1973933,15.16,43.13,1044985,28.64,48.2,63607,58725,8520,0.895
"3972",2021-03-21,"Michigan",39,19,8,0,23,31,691070,16906,3681378,4543010,2398995,13.66,36.86,1364521,24.02,45.49,92123,73612,7371,0.81
"3973",2021-03-21,"Minnesota",40,16,14,84,22,17,505224,6850,2306429,2551740,1511191,15.2,40.9,857358,26.8,45.25,62280,43641,7738,0.904
"3974",2021-03-21,"Mississippi",15,5,0,0,9,11,302837,6956,996498,1418475,652213,12.3,33.48,366074,21.91,47.66,24375,14216,4777,0.703
"3975",2021-03-21,"Missouri",23,22,14,0,16,18,575253,8718,2143727,2849985,1371336,12.01,34.93,736928,22.34,46.44,55911,39499,6436,0.752
"3976",2021-03-21,"Montana",33,9,0,0,11,0,103060,1414,443030,551325,282065,15.74,41.45,168240,26.39,51.58,9715,6751,6317,0.804
"3977",2021-03-21,"Nebraska",37,4,0,0,20,16,206388,2135,775509,941420,497565,15.02,40.09,290474,25.72,48.67,19707,15585,8057,0.824
"3978",2021-03-21,"Nevada",36,7,17,0,15,9,301178,5172,1145354,1348650,728878,13.33,37.18,410553,23.66,43.79,29133,22287,7236,0.849
"3979",2021-03-21,"New Hampshire",43,17,0,0,25,0,80543,1217,529948,651805,377145,13.6,38.98,184960,27.74,47.94,15526,9893,7276,0.813
"3980",2021-03-21,"New Jersey",61,8,6,0,39,35,865886,24174,3581686,4147575,2475567,14.46,40.32,1284545,27.87,46.7,66787,73759,8304,0.864
"3981",2021-03-21,"New Mexico",32,50,0,0,21,17,189731,3889,1085158,1183825,691431,19.99,51.75,419226,32.98,56.46,24987,20427,9742,0.917
"3982",2021-03-21,"New York",52,26,5,7,37,37,1782769,49426,7371644,9586045,4980453,12.42,37.89,2415638,25.6,49.28,185887,153798,7906,0.769
"3983",2021-03-21,"North Carolina",35,30,4,0,31,39,895263,11820,4002867,4932810,2608692,13.69,38.17,1436129,24.87,47.03,99583,84056,8014,0.811
"3984",2021-03-21,"North Dakota",25,67,0,0,13,0,101651,1492,357236,390610,218943,16.8,46.88,128013,28.73,51.26,6530,5744,7537,0.915
"3985",2021-03-21,"Ohio",44,31,4,0,36,31,999750,18919,4364513,5540795,2810887,13.86,37.34,1620154,24.05,47.4,124451,90338,7728,0.788
"3986",2021-03-21,"Oklahoma",20,43,0,0,16,18,435755,4788,1652639,2239195,1070180,14.54,41.77,575499,27.05,56.59,36413,26777,6767,0.738
"3987",2021-03-21,"Oregon",28,49,0,0,19,9,161531,2363,1560983,1934665,1004599,13.73,37.01,578990,23.82,45.87,37018,27787,6588,0.807
"3988",2021-03-21,"Pennsylvania",37,33,5,0,28,15,988656,24796,4639971,6257455,3130512,12.49,36.24,1599223,24.45,48.88,2521,64096,5007,0.742
"3989",2021-03-21,"Rhode Island",47,10,0,0,35,73,133039,2595,454586,513495,305815,14.85,42.91,157270,28.87,48.47,14110,11485,10841,0.885
"3990",2021-03-21,"South Carolina",24,21,0,0,19,16,541582,9007,1793297,2235235,1170754,12.49,34.83,643124,22.74,43.41,47786,29971,5821,0.802
"3991",2021-03-21,"South Dakota",35,20,27,0,20,0,115867,1923,424806,520635,267282,18.47,48.02,163402,30.21,58.85,10348,7392,8356,0.816
"3992",2021-03-21,"Tennessee",25,15,0,0,19,26,798621,11709,2198555,3145950,1432648,11.02,32.19,752414,20.98,46.07,56698,39601,5799,0.699
"3993",2021-03-21,"Texas",23,14,0,0,17,20,2754616,47346,9611867,12613635,6320852,10.84,33.15,3143362,21.8,43.5,183351,169989,5863,0.762
"3994",2021-03-21,"Utah",27,22,0,0,17,20,381629,2062,1137351,1321750,696065,9.55,35.48,306280,21.71,41.23,66375,18551,5786,0.86
"3995",2021-03-21,"Vermont",34,16,0,0,26,0,17740,219,274187,342960,177451,14.94,43.94,93226,28.44,54.96,8067,6082,9747,0.799
"3996",2021-03-21,"Virginia",46,15,2,5,47,33,604904,10117,3309153,3820055,2174085,14.08,38.77,1201899,25.47,44.75,65501,59552,6977,0.866
"3997",2021-03-21,"Washington",48,22,0,0,49,50,354782,5174,2972560,3586880,1915110,14.36,39.04,1093139,25.15,47.1,83080,58576,7692,0.829
"3998",2021-03-21,"West Virginia",22,27,11,0,31,0,137826,2606,763619,939515,473087,15.95,42.61,285846,26.4,52.42,7201,11326,6320,0.813
"3999",2021-03-21,"Wisconsin",48,26,3,8,55,28,629407,7240,2422908,2614965,1542799,15.34,41.61,893242,26.5,44.91,79293,50006,8589,0.927
"4000",2021-03-21,"Wyoming",14,11,0,0,26,0,55581,693,221336,314015,134703,14.77,38.24,85508,23.27,54.26,343,1347,2327,0.705
"4001",2021-03-22,"Alabama",42,19,4,0,62,33,511779,10436,1479271,2177880,972986,11.61,30.17,569127,19.84,44.42,6605,24693,5036,0.679
"4002",2021-03-22,"Alaska",47,0,0,0,36,0,61517,310,375590,520685,230614,20.08,51.34,146903,31.52,71.18,3155,5493,7509,0.721
"4003",2021-03-22,"Arizona",50,11,2,6,72,41,836737,16745,2942907,3461245,1835039,14.41,40.43,1049219,25.21,47.55,49883,48184,6620,0.85
"4004",2021-03-22,"Arkansas",28,7,0,0,41,0,328707,5544,1008575,1466950,677806,11.55,33.42,348589,22.46,48.61,9087,16570,5491,0.688
"4005",2021-03-22,"California",48,20,4,4,65,26,3645303,57662,15050673,18875980,10070870,12.91,38.09,5102480,25.49,47.77,342498,392009,9921,0.797
"4006",2021-03-22,"Colorado",38,28,5,13,32,20,450934,6070,2276660,2684110,1428551,15.25,39.53,878386,24.81,46.61,26288,48992,8507,0.848
"4007",2021-03-22,"Connecticut",42,32,8,0,35,27,299667,7841,1658338,1899395,1079370,16.93,46.51,603624,30.27,53.27,35248,30843,8651,0.873
"4008",2021-03-22,"Delaware",36,63,0,0,26,38,92429,1531,389157,486095,251478,13.7,39.96,133398,25.83,49.92,6815,7894,8107,0.801
"4009",2021-03-22,"Florida",36,22,11,7,31,57,2011211,32779,8191294,10691345,5109346,13.31,38.14,2859122,23.79,49.78,4406,153563,7150,0.766
"4010",2021-03-22,"Georgia",26,27,2,6,17,38,1046382,18556,3280952,4553155,2058969,11.04,30.9,1171886,19.39,42.88,73065,70124,6605,0.721
"4011",2021-03-22,"Hawaii",61,44,0,89,53,33,29915,454,614208,766730,390305,16.42,43.38,232428,27.57,54.15,3691,10853,7665,0.801
"4012",2021-03-22,"Idaho",40,18,0,0,36,14,177760,1946,650437,785375,400267,14,36.4,250274,22.4,43.95,10831,12968,7257,0.828
"4013",2021-03-22,"Illinois",60,23,1,0,74,51,1222992,23379,5051382,5909425,3307733,14.19,39.86,1797959,26.1,46.63,90590,107637,8494,0.855
"4014",2021-03-22,"Indiana",43,18,3,0,49,27,678416,12947,2437519,2964250,1489440,14.4,36.21,969665,22.12,44.03,30653,39601,5882,0.822
"4015",2021-03-22,"Iowa",52,34,0,0,53,41,346217,5675,1324891,1482225,846801,16.27,41.99,513482,26.84,46.98,22496,25687,8141,0.894
"4016",2021-03-22,"Kansas",37,26,5,0,36,11,301898,4806,1081274,1450815,742985,13.5,37.11,393220,25.5,49.8,8407,24528,8419,0.745
"4017",2021-03-22,"Kentucky",31,24,4,28,30,14,421121,5799,1797605,2072685,1220786,14.11,40.24,630399,27.32,46.39,34860,37873,8477,0.867
"4018",2021-03-22,"Louisiana",21,27,0,0,20,7,441066,10030,1688633,2164470,1072631,13.52,36.32,628583,23.07,46.56,24190,29168,6274,0.78
"4019",2021-03-22,"Maine",72,39,0,0,71,0,48642,729,595845,679570,398960,16.37,44.33,220075,29.68,50.56,37494,10368,7713,0.877
"4020",2021-03-22,"Maryland",44,22,2,16,44,17,400705,8184,2320073,2866250,1567725,14.11,38.38,852814,25.93,47.41,32098,46984,7771,0.809
"4021",2021-03-22,"Massachusetts",76,21,9,0,64,28,615874,16894,3032996,3321910,2008501,15.51,44,1069066,29.14,48.2,60170,58904,8546,0.913
"4022",2021-03-22,"Michigan",52,11,14,22,32,65,696838,16912,3747788,4543010,2442742,13.95,37.53,1392828,24.46,45.49,66410,82529,8264,0.825
"4023",2021-03-22,"Minnesota",43,12,6,38,29,38,506376,6850,2340900,2551740,1534133,15.42,41.51,869465,27.2,45.25,34471,43360,7688,0.917
"4024",2021-03-22,"Mississippi",21,20,31,0,7,48,302932,6956,1002292,1418475,655574,12.4,33.68,368968,22.03,47.66,5794,14032,4715,0.707
"4025",2021-03-22,"Missouri",34,9,6,0,24,23,575562,8719,2174546,2849985,1387811,12.24,35.43,751322,22.61,46.44,30819,39638,6458,0.763
"4026",2021-03-22,"Montana",33,11,0,0,19,0,103098,1414,447675,551325,284626,15.96,41.89,170526,26.63,51.58,4645,6974,6525,0.812
"4027",2021-03-22,"Nebraska",42,12,0,0,24,27,206571,2135,797409,941420,515361,15.25,41.22,295006,26.64,48.67,21900,16083,8314,0.847
"4028",2021-03-22,"Nevada",43,10,0,0,27,17,301334,5174,1164939,1348650,742578,13.54,37.82,417067,24.11,43.79,19585,21591,7010,0.864
"4029",2021-03-22,"New Hampshire",83,13,0,0,100,20,80750,1217,537577,651805,380950,14.01,39.54,190473,28.02,47.94,7629,10336,7602,0.825
"4030",2021-03-22,"New Jersey",71,12,5,0,46,67,869037,24181,3635504,4147575,2510167,14.73,40.93,1307969,28.26,46.7,53818,74649,8404,0.877
"4031",2021-03-22,"New Mexico",42,25,11,0,31,15,189893,3892,1098197,1183825,699102,20.27,52.37,425109,33.34,56.46,13039,20804,9922,0.928
"4032",2021-03-22,"New York",67,36,4,3,60,57,1785565,49444,7522949,9586045,5082402,12.7,38.67,2469786,26.13,49.28,151305,154212,7927,0.785
"4033",2021-03-22,"North Carolina",46,31,4,0,34,58,898102,11836,4064069,4932810,2649588,13.92,38.75,1460412,25.26,47.03,61202,83368,7949,0.824
"4034",2021-03-22,"North Dakota",33,43,0,0,17,0,101701,1492,360501,390610,220711,16.99,47.31,129480,28.96,51.26,3265,5546,7278,0.923
"4035",2021-03-22,"Ohio",60,33,0,0,59,57,1001194,18931,4447020,5540795,2866528,14.12,38.04,1650203,24.52,47.4,82507,89672,7671,0.803
"4036",2021-03-22,"Oklahoma",20,32,19,0,16,10,436730,4788,1674556,2239195,1081578,14.82,42.32,586559,27.33,56.59,21917,27323,6905,0.748
"4037",2021-03-22,"Oregon",35,26,8,0,29,24,161706,2365,1584449,1934665,1019809,13.98,37.57,589589,24.18,45.87,23466,28092,6660,0.819
"4038",2021-03-22,"Pennsylvania",47,30,5,7,40,43,991089,24774,4748613,6257455,3209843,12.8,37.09,1639030,25.07,48.88,108642,66451,5191,0.759
"4039",2021-03-22,"Rhode Island",70,35,0,0,64,48,134039,2604,469205,513495,310605,15.82,44.29,167542,29.32,48.47,14619,11541,10894,0.914
"4040",2021-03-22,"South Carolina",31,17,0,18,22,24,542203,9027,1834965,2235235,1199352,12.75,35.64,656563,23.29,43.41,41668,30873,5996,0.821
"4041",2021-03-22,"South Dakota",52,6,0,0,24,27,115972,1923,428076,520635,268972,18.68,48.39,165224,30.4,58.85,3270,7082,8005,0.822
"4042",2021-03-22,"Tennessee",34,14,0,0,28,34,801645,11713,2231739,3145950,1452601,11.25,32.68,768098,21.27,46.07,33184,39909,5844,0.709
"4043",2021-03-22,"Texas",31,14,3,2,24,25,2757552,47446,9734465,12613635,6390503,11.01,33.57,3191523,22.04,43.5,122598,169542,5847,0.772
"4044",2021-03-22,"Utah",36,12,5,15,31,55,381788,2062,1137511,1321750,696212,9.56,35.48,306453,21.72,41.23,160,18418,5745,0.861
"4045",2021-03-22,"Vermont",66,22,0,0,38,0,17839,219,277420,342960,179725,15.09,44.46,94166,28.8,54.96,3233,5469,8765,0.809
"4046",2021-03-22,"Virginia",52,11,1,0,67,40,605967,10127,3360330,3820055,2204874,14.34,39.37,1223887,25.83,44.75,51177,58341,6835,0.88
"4047",2021-03-22,"Washington",60,16,0,25,54,38,355986,5183,3045597,3586880,1968308,14.63,40,1114184,25.85,47.1,73037,59936,7871,0.849
"4048",2021-03-22,"West Virginia",48,21,0,0,38,19,138102,2612,764903,939515,474100,15.99,42.68,286517,26.45,52.42,1284,11260,6283,0.814
"4049",2021-03-22,"Wisconsin",71,35,5,0,81,40,629787,7240,2462081,2614965,1570598,15.6,42.29,908332,26.97,44.91,39173,50598,8690,0.942
"4050",2021-03-22,"Wyoming",50,11,0,0,35,61,55730,693,221452,314015,134800,14.78,38.26,85556,23.29,54.26,116,1279,2210,0.705
"4051",2021-03-23,"Alabama",40,21,4,0,51,51,511789,10450,1509445,2275030,994253,11.82,30.78,579598,20.28,46.4,30174,25307,5161,0.663
"4052",2021-03-23,"Alaska",58,0,0,0,65,100,61694,312,376555,529765,231342,20.12,51.47,147214,31.62,72.42,965,5273,7208,0.711
"4053",2021-03-23,"Arizona",55,13,4,0,73,41,837244,16798,2970577,3584605,1851810,14.56,40.81,1059558,25.44,49.25,27670,45042,6188,0.829
"4054",2021-03-23,"Arkansas",22,19,7,0,32,7,328946,5547,1012415,1535620,680549,11.6,33.55,349951,22.55,50.89,3840,16479,5461,0.659
"4055",2021-03-23,"California",53,19,3,2,64,25,3647808,57843,15349039,19953070,10279020,13.17,38.85,5203432,26.01,50.5,298366,380370,9627,0.769
"4056",2021-03-23,"Colorado",32,55,14,0,26,28,452304,6074,2310425,2789800,1451398,15.45,40.12,889795,25.2,48.44,33765,51727,8982,0.828
"4057",2021-03-23,"Connecticut",36,30,8,21,27,14,300565,7845,1676905,1975855,1093483,17.07,47.03,608492,30.67,55.42,18567,30939,8678,0.849
"4058",2021-03-23,"Delaware",48,9,0,0,33,75,92609,1535,389157,508195,252231,13.72,39.96,133611,25.9,52.19,0,7247,7442,0.766
"4059",2021-03-23,"Florida",30,21,5,3,24,40,2016513,32820,8250717,11287195,5152128,13.44,38.42,2885760,23.99,52.55,59423,150404,7003,0.731
"4060",2021-03-23,"Georgia",25,28,2,6,23,43,1048173,18588,3281102,4820525,2059451,11.04,30.9,1172125,19.4,45.4,150,67261,6335,0.681
"4061",2021-03-23,"Hawaii",59,47,13,0,34,16,29916,454,621720,804790,396262,16.61,43.91,235147,27.99,56.84,7512,10800,7628,0.773
"4062",2021-03-23,"Idaho",30,29,0,0,45,15,178119,1951,656932,821195,403821,14.21,36.76,253930,22.6,45.95,6495,12979,7263,0.8
"4063",2021-03-23,"Illinois",54,17,0,0,64,33,1224804,23391,5096694,6373315,3340960,14.32,40.22,1814376,26.37,50.3,45312,102520,8090,0.8
"4064",2021-03-23,"Indiana",47,41,3,0,52,27,679079,12959,2447336,3132390,1495417,14.48,36.35,974543,22.21,46.53,9817,39527,5871,0.781
"4065",2021-03-23,"Iowa",51,18,6,0,66,34,346984,5683,1333747,1539355,852108,16.4,42.27,517307,27.01,48.79,8856,25535,8093,0.866
"4066",2021-03-23,"Kansas",40,47,0,0,45,0,301927,4806,1088988,1462325,747131,13.66,37.38,397845,25.65,50.19,7714,24554,8428,0.745
"4067",2021-03-23,"Kentucky",29,33,0,0,26,7,421999,5814,1813786,2214795,1231911,14.23,40.6,635620,27.57,49.57,16181,38032,8513,0.819
"4068",2021-03-23,"Louisiana",21,17,0,0,20,11,441771,10037,1695779,2296150,1076810,13.58,36.48,631472,23.16,49.39,7146,28757,6186,0.739
"4069",2021-03-23,"Maine",72,27,0,0,76,32,48773,731,599693,713860,401820,16.49,44.61,221699,29.89,53.11,3848,10226,7607,0.84
"4070",2021-03-23,"Maryland",49,26,0,0,46,17,401427,8195,2357211,3030330,1594230,14.29,38.99,864158,26.37,50.12,37138,46254,7651,0.778
"4071",2021-03-23,"Massachusetts",70,11,13,0,52,36,617695,16915,3066115,3490490,2026414,15.74,44.48,1084737,29.4,50.64,33119,61802,8967,0.878
"4072",2021-03-23,"Michigan",54,12,4,23,32,50,701378,16932,3776838,5015690,2463672,14.06,37.82,1404164,24.67,50.22,29050,75891,7599,0.753
"4073",2021-03-23,"Minnesota",47,14,0,37,29,63,507231,6857,2353672,2657880,1542418,15.51,41.73,874480,27.35,47.13,12772,43932,7790,0.886
"4074",2021-03-23,"Mississippi",19,21,0,0,12,18,303238,6977,1004562,1441325,656843,12.44,33.75,370096,22.07,48.43,2270,14060,4724,0.697
"4075",2021-03-23,"Missouri",32,17,6,0,24,26,576071,8773,2192811,2872965,1398975,12.35,35.73,758154,22.79,46.81,18265,40707,6633,0.763
"4076",2021-03-23,"Montana",51,20,0,0,17,31,103452,1419,447693,556965,284822,15.96,41.89,170551,26.65,52.11,18,6568,6145,0.804
"4077",2021-03-23,"Nebraska",47,9,0,0,26,14,206707,2137,804643,1004540,519877,15.4,41.6,297906,26.88,51.93,7234,15352,7936,0.801
"4078",2021-03-23,"Nevada",35,20,24,0,20,25,301481,5188,1170434,1389160,746550,13.59,38,418727,24.24,45.1,5495,21471,6971,0.843
"4079",2021-03-23,"New Hampshire",52,13,0,0,34,0,81132,1218,545500,669085,385013,14.32,40.12,194726,28.32,49.21,7923,10574,7777,0.815
"4080",2021-03-23,"New Jersey",76,9,3,0,42,48,873840,24242,3636384,4217315,2514665,14.75,40.94,1310353,28.31,47.48,880,65951,7425,0.862
"4081",2021-03-23,"New Mexico",55,16,0,0,28,64,190064,3903,1101603,1253435,701349,20.34,52.54,426426,33.45,59.78,3406,18730,8933,0.879
"4082",2021-03-23,"New York",73,30,3,9,67,79,1788874,49462,7695283,9982845,5195034,13.01,39.56,2531467,26.7,51.32,172334,160490,8250,0.771
"4083",2021-03-23,"North Carolina",42,32,4,0,36,63,899164,11854,4092184,4977220,2670792,14.01,39.02,1469139,25.47,47.46,28115,75425,7191,0.822
"4084",2021-03-23,"North Dakota",47,58,31,0,9,0,101865,1494,360592,410240,220775,17,47.32,129550,28.97,53.83,91,5557,7292,0.879
"4085",2021-03-23,"Ohio",66,26,2,0,57,78,1002822,18942,4499814,5828105,2903017,14.26,38.5,1667152,24.84,49.86,52794,90980,7783,0.772
"4086",2021-03-23,"Oklahoma",28,25,10,0,18,20,436929,4788,1682725,2289845,1086326,14.91,42.53,590024,27.45,57.87,8169,27762,7016,0.735
"4087",2021-03-23,"Oregon",43,38,8,0,30,33,162016,2367,1606844,2092775,1032205,14.24,38.1,600466,24.47,49.62,22395,27795,6590,0.768
"4088",2021-03-23,"Pennsylvania",44,28,7,0,37,35,994694,24817,5150999,6337155,3481464,13.92,40.24,1782548,27.19,49.5,402386,115738,9041,0.813
"4089",2021-03-23,"Rhode Island",77,8,0,0,64,16,134336,2606,480045,561005,314642,16.53,45.31,175119,29.7,52.96,10840,11886,11220,0.856
"4090",2021-03-23,"South Carolina",28,32,7,0,23,14,542912,9030,1848117,2342995,1209308,12.82,35.89,659949,23.49,45.51,13152,31570,6132,0.789
"4091",2021-03-23,"South Dakota",39,11,0,0,29,0,116100,1923,429022,534435,269800,18.7,48.5,165441,30.5,60.41,946,7016,7931,0.803
"4092",2021-03-23,"Tennessee",30,15,0,0,24,14,803104,11747,2246032,3154800,1461295,11.34,32.89,774373,21.4,46.2,14293,40768,5970,0.712
